place,info,태그
경주 계림,김알지의 탄생 설화가 깃든 숲,경상권 관광지 교과서속여행 산책길 산책하기 산책하기좋은곳 아이와함께          
성주 한개마을,한옥 보존 마을과 돌담길,경상권 관광지 교과서속여행 문화관광해설사 역사 역사공부 역사관광지    
장생포고래문화특구,고래의 역사와 문화를 간직한 해양관광특구,관광지
창원 고현리 공룡발자국 화석,능지물 바닷가 바위 위에 공룡의 발자국,경치좋은곳 공룡발자국 공룡화석지 관광지 바다경치 아이와함께 역사탐험   
진천 농다리,우리나라에서 가장 길고 오래된 돌다리,2024_여행가는달과함께하는_발도장여행지 가족여행 관광지 교과서속여행            
구병산,아홉개의 봉우리로 이루어진 가을 단풍 명소,가을명소 관광지 등산 보은가볼만한곳 보은구병산 산 자연 자연좋은곳   
연천재인폭포오토캠핑장,한탄강댐을 배경으로 펼쳐진 광활한 대지 위 캠핑장,경기도캠핑장 레포츠 신탄리역 연천군캠핑장 연천재인폭포오토캠핑장        
천안 봉선홍경사 갈기비,천안의 유일한 국보이자 역사 문화유산,가족여행 관광지 교과서속여행 아이와함께 역사공부 역사관광지 역사를품은곳        
합덕성당,100년 역사를 자랑하는 당진의 성당,관광지 당진문화재 당진합덕성당 성가정순례자의집 성지순례 역사 역사공부                 
꽃지해수욕장,아름다운 해당화가 가득한 해수욕장,2024_여행가는달과함께하는_발도장여행지 21_22한국관광100선 23_24한국관광100선           
지경리해변,잔잔한 파도와 부드러운 모래사장이 매력적인 해변,가족여행 강원권 강원권반려동물여행지 관광지 기차여행 나들이 당일치기여행               
안목해변,향긋한 커피향과 아름다운 바다가 어우러진 명소,2024_여행가는달과함께하는_발도장여행지 INFP혼행 강원_가볼만한곳           
송암스페이스센터,꿈과 도전을 이끌어가는 우주교육기관,관광지 사계절 서울근교여행 송암스페이스센터 수도권 아이와함께 자연  
수도권매립지 드림파크 야생화단지,"꽃과 함께하는 사계절 산책로, 마음을 쉬게 하는 도시 숲",2024_여행가는달과함께하는_발도장여행지 가족여행 관광지 남녀노소              
태릉국제스케이트장,국내 유일 400m 실내 링크장,겨울스포츠 레포츠 복합레저스포츠 스케이트 스케이트강습 스케이트장       
합덕제,조선 3대 저수지 중의 하나인 곳,가볼래터 관광지 생태 여행구독 연인과밤밤곡곡 자연 자연풍경
곡교천 은행나무길,전국의 아름다운 10대 가로수길,가을여행지 걷기길 곡교천 곡교천은행나무길 관광지 남녀노소 반려견과함께            
대포주상절리,가슴이 탁 트이는 시원한 절경,가족여행 관광지 대포동지삿개 데이트코스 바다풍경 연인과함께 연중무휴    
삼성궁,웅장하고 아기자기한 돌탑이 아름다운 곳,2024_여행가는달과함께하는_발도장여행지 가족과함께 가족여행 경치좋은곳                
솔뫼성지,한국 최초의 사제인 성 김대건 안드레아 신부의 탄생지,가족여행 관광지 근대문화유산 문화관광해설사 솔뫼성지 아이와함께      
함허동천야영장,아름다운 산수에 둘러싸여 즐기는 캠핑,2024_여행가는달과함께하는_발도장여행지 가족과함께 레포츠 야영장      
광덕사(천안),우리나라에서 가장 오래된 호두나무가 있는 사찰,관광지 광덕사 불교 불교문화 사찰 사찰여행 역사 역사유적지 연중무휴          
종묘 [유네스코 세계유산],왕과 왕비의 신주를 모시는 국가 사당,가족과함께 가족여행 관광지 교과서속여행 당일치기여행 서울근교여행           
도둑골캠핑장,가족단위 캠퍼들에게 즐길 거리가 가득한 공간,겨울썰매장 경상남도캠핑장 레포츠 방방이 불멍캠핑 수영장캠핑 여름물놀이  
승월교 소원의 다리,소원이 많이 달려있는 다리,가족과함께 관광지 남원가볼만한곳 남원야경명소 소원의다리 승월교   
혼인지,제주도 시조의 자취를 더듬어 보기 좋은 곳,2024_여행가는달과함께하는_발도장여행지 가족여행 가족체험여행 걷기여행          
밀양 만어산 암괴류,경쇠소리 나는 물고기 형상의 크고 작은 반석들,관광지 독특한반석 만어사 만어사경석 만어산 밀양가볼만한곳 밀양여행  
2018 평창동계올림픽대회 및 동계패럴림픽대회 기념관,뜨거웠던 올림픽의 순간을 재조명하는 공간,문화관광해설사 문화시설
북한산 사기막야영장,북한산국립공원 안에서 편안한 휴식을 즐길수 있는 국내 최초 탄소중립 야영장,레포츠 북한산국립공원 사기막야영장 쉬기좋은곳 야영장 야영장추천 
요천수경 음악분수,"남원의 밤, 요천 위에서 피어나는 빛과 음악의 축제",관광지 남원가볼만한곳 남원야간명소 분수 야간명소 요천수경음악분수  
네츄럴밸리,화려한 수영장과 캠핑의 즐거움을 모두 즐길 수 있는 최고의 풀램핑장,개별수영장 개별수영장숙소 글램핑 레포츠 쉬기좋은숙소 온수풀 풀램핑장
각원사,천안의 새로운 관광명소로 떠오르고 있는 각원사,각원사 관광지 교과서속여행 기차여행 나들이 사찰&산사 아이와함께       
충무교와 통영운하,통영의 아름답고 신비한 야경을 감상할 수 있는 곳,가볼래터 경치좋은곳 관광지 데이트 데이트장소추천 산책길 산책코스              
당포성지,왜구의 침입을 막아낸 임진왜란 승전지 당포성,관광지 당포승첩 망루터 석축진성 역사 역사관광지 역사를품은곳           
표충사(밀양),사명대사의 충훈을 추모하며,가족여행 관광지 불교 불교문화 사찰&산사 아이와함께 역사 역사유적지        
케이팝 스퀘어 홍대,K-POP 팬이라면 놓칠 수 없는 즐거움이 가득한 공간,K-POP K-POP공간 서울가볼만한곳 쇼핑 친구와함께 케이팝스퀘어홍대 
경주 월성,임금이 살았던 초승달을 닮은 성,경상권 경주월성 관광지 반월성 역사 역사유적지 연중무휴
부천천문과학관,단순한 1회성 체험보다 깊이 있는 천문학 교육에 중점을 둔 시민천문대,과학관 관광지 부천 부천가볼만한곳 부천천문과학관 아이들과함께 천문대
천축사(서울),천년이 넘는 역사를 가진 사찰,관광지 도심속 불교 불교문화 사찰 사찰여행 수도권 역사 자연환경        
서울시립보라매청소년센터,"행복한 성장의 주인공, 청소년을 위한 공간",교육프로그램 동작구 레포츠 보라매청소년수련관 청소년수련원
규봉암(화순),자연이 그려낸 풍경산수화 속 고즈넉한 사찰,관광지 불교 불교사찰 사찰 사찰여행 역사 역사공부 역사관광지               
영광풍력발전단지,푸른 바다와 하늘 배경의 햐얀 풍력 발전기,관광지 영광여행 영광영화촬영지 영광일몰명소 영화독전 영화독전촬영지  
배봉산,걷기에 최적화된 무장애 둘레길을 가진 동대문구 대표 산,가벼운등산 관광지 남녀노소 동대문구산 동대문구산책길 배봉산둘레길              
용암서원(합천),남명 조식 선생의 기운이 깃든 곳,경상권 관광지 역사 역사공부 역사관광지 역사를품은곳 역사문화재           
세종마을 음식문화거리,골라 먹는 재미가 있는 시장 맛집 골목,가족과함께 관광지 맛집 먹자골목 종로 친구와함께 핫플레이스
켄싱턴 프렌치 가든,국내 최대 규모의 프랑스식 정원,가족과함께 강원가볼만한곳 강원여행 관광지 사진찍기좋은곳 산책 월간_사진_제보_이벤트    
클레이아크 김해미술관,"전통과 현대, 순수미술과 응용미술이 교류하는 곳",가족여행 경상권 기념품판매 김해가볼만한곳 문화시설 미술관 사계절     
[효석문학100리길 1코스] 문학의 길,문학과 자연이 어우러진 평창의 대표 걷기 여행길,강원 강원평창군 관광지 문학 문학자연 효석문학100리길 효석문학100리길(1구간)
도안사,자연과 조화를 이루어 아늑하게 자리 잡은 도심 속 사찰,108 108산사 108산사순례 관광지 도선사 도안사 불교 불교문화                 
용산공원 부분개방부지,역사를 품은 도심 속 감성 휴양지,SNS감성핫플레이스 SNS속_인생샷명소 가볼래터 관광지 데이트코스          
계방산(평창),사계절 자연의 아름다움을 품은 오대산국립공원의 최고봉,강원권 관광지 등산 산 자연 자연속으로 자연여행 자연좋은곳 자연풍경    
대장마을,지리산 자락에 위치한 벽화가 아름다운 마을,가족과함께 관광지 대장마을 레프팅 마을관광지 벽화 산청가볼만한곳  
광운대학교 아이스링크,국내 대학 최초의 국제 규격 아이스링크,겨울레포츠 광운대스케이트장 광운대아이스링크 교육프로그램 남녀노소        
증평민속체험박물관,증평의 역사와 전통문화를 만나는 곳,가족체험여행 공예체험 공예품 농촌체험 목공예 문화관광해설사 문화시설             
탄금호 피크닉공원,아름다운 물결이 일렁이는 탄금호에서 즐기는 피크닉,공원 관광지 충주 충주탄금호피크닉공원 탄금호 탄금호피크닉공원
충주고구려비전시관,남한강 유역까지 진출한 고구려의 비석 기념관,고구려비 문화시설 박물관 아이와함께 역사공부 역사관광지 역사를품은곳           
상원사(오대산),문수보살 전설과 국보 동종을 품은 오대산의 천년 고찰,가볼래터 가족여행 강원권 강원도사찰 관광지 기차여행 나들이 당일치기여행            
과천향교,현재도 다양한 유교체험을 할 수 있는 조선시대 공립교육기관,경기도문화재자료 과천향교 관광지 문화관광해설사 서울근교여행 수도권              
원주 반계리 은행나무,800년의 세월을 보낸 은행나무,감성사진 관광지 사진찍기 사진찍기좋은곳 사진촬영 사진촬영명소 원주가볼만한곳      
하눌저수지,한적하게 산책하기 좋은 곳,경북권 레포츠 산책길 자연속으로 자연여행 자연좋은곳 자연풍경 
알펜시아 알파인코스터,시속 40㎞로 달리는 알펜시아의 짜릿한 알파인코스터,겨울레포츠 관광지 레포츠 스피드즐기기 아이와가기좋은 알파인코스터  
호산공원,아름다운 숲길을 거닐 수 있는 공원,관광지 대구공원 대구나들이 대구산책 대구여행 대구힐링여행
제주민속촌,역사와 문화가 살아 숨 쉬는 곳!,가족과함께 교육여행 문화시설 반려동물 반려동물동반여행지 사계절           
